               -20	   -0.168374376841	     1.58404617033	     2.53755220052
            -19.96	   -0.167805465463	     1.57488427539	     2.50841915512
            -19.92	   -0.167225814592	      1.5656215884	     2.47913543112
            -19.88	   -0.166635461327	     1.55625870216	     2.44970852501
            -19.84	   -0.166034443448	     1.54679621589	     2.42014596989
             -19.8	   -0.165422799422	     1.53723473519	     2.39045533364
            -19.76	   -0.164800568394	     1.52757487199	     2.36064421689
            -19.72	   -0.164167790185	     1.51781724453	     2.33072025111
            -19.68	   -0.163524505293	     1.50796247727	     2.30069109669
            -19.64	   -0.162870754889	     1.49801120094	     2.27056444093
             -19.6	   -0.162206580813	     1.48796405239	     2.24034799608
            -19.56	    -0.16153202557	     1.47782167466	     2.21004949738
            -19.52	   -0.160847132333	     1.46758471685	      2.1796767011
            -19.48	   -0.160151944935	     1.45725383411	     2.14923738249
            -19.44	   -0.159446507867	     1.44682968762	     2.11873933386
             -19.4	   -0.158730866276	     1.43631294453	     2.08819036254
            -19.36	   -0.158005065965	      1.4257042779	      2.0575982889
            -19.32	   -0.157269153383	     1.41500436669	     2.02697094435
            -19.28	   -0.156523175629	     1.40421389567	     1.99631616931
            -19.24	   -0.155767180445	     1.39333355545	     1.96564181125
             -19.2	   -0.155001216214	     1.38236404236	     1.93495572263
            -19.16	   -0.154225331959	     1.37130605843	     1.90426575892
            -19.12	   -0.153439577335	     1.36016031139	     1.87357977658
            -19.08	   -0.152644002631	     1.34892751456	     1.84290563106
            -19.04	   -0.151838658763	     1.33760838682	     1.81225117478
               -19	   -0.151023597272	      1.3262036526	      1.7816242551
            -18.96	   -0.150198870322	      1.3147140418	     1.75103271235
            -18.92	   -0.149364530697	     1.30314028975	      1.7204843778
            -18.88	   -0.148520631792	     1.29148313717	     1.68998707166
            -18.84	   -0.147667227617	     1.27974333011	     1.65954860106
             -18.8	    -0.14680437279	     1.26792161991	      1.6291767581
            -18.76	   -0.145932122534	     1.25601876316	     1.59887931779
            -18.72	   -0.145050532671	     1.24403552164	     1.56866403612
            -18.68	   -0.144159659624	     1.23197266227	     1.53853864803
            -18.64	   -0.143259560408	     1.21983095707	     1.50851086546
             -18.6	   -0.142350292629	      1.2076111831	     1.47858837536
            -18.56	    -0.14143191448	     1.19531412243	     1.44877883772
            -18.52	   -0.140504484736	     1.18294056207	     1.41908988361
            -18.48	   -0.139568062754	     1.17049129391	     1.38952911326
            -18.44	   -0.138622708463	     1.15796711471	     1.36010409405
             -18.4	   -0.137668482366	     1.14536882601	     1.33082235863
            -18.36	   -0.136705445533	     1.13269723409	     1.30169140296
            -18.32	   -0.135733659598	     1.11995314994	     1.27271868442
            -18.28	   -0.134753186756	     1.10713738917	     1.24391161985
            -18.24	   -0.133764089755	     1.09425077199	     1.21527758371
             -18.2	   -0.132766431898	     1.08129412313	     1.18682390615
            -18.16	   -0.131760277036	     1.06826827181	     1.15855787117
            -18.12	    -0.13074568956	     1.05517405169	      1.1304867147
            -18.08	   -0.129722734405	     1.04201230079	     1.10261762283
            -18.04	   -0.128691477039	     1.02878386146	     1.07495772987
               -18	   -0.127651983462	     1.01548958032	     1.04751411661
            -17.96	   -0.126604320202	     1.00213030818	     1.02029380847
            -17.92	   -0.125548554309	     0.98870690005	    0.993303773696
            -17.88	   -0.124484753351	    0.975220215015	    0.966550921591
            -17.84	   -0.123412985412	    0.961671116219	    0.940042100738
             -17.8	   -0.122333319083	    0.948060470799	     0.91378409725
            -17.76	   -0.121245823464	    0.934389149833	    0.887783633034
            -17.72	   -0.120150568154	    0.920658028281	    0.862047364065
            -17.68	   -0.119047623248	    0.906867984929	    0.836581878689
            -17.64	   -0.117937059335	    0.893019902335	    0.811393695931
             -17.6	    -0.11681894749	    0.879114666772	    0.786489263827
            -17.56	   -0.115693359273	    0.865153168171	    0.761874957776
            -17.52	    -0.11456036672	    0.851136300062	    0.737557078907
            -17.48	   -0.113420042343	    0.837064959521	    0.713541852463
            -17.44	   -0.112272459122	    0.822940047108	    0.689835426211
             -17.4	   -0.111117690501	    0.808762466813	    0.666443868868
            -17.36	   -0.109955810387	    0.794533125996	    0.643373168543
            -17.32	   -0.108786893138	     0.78025293533	     0.62062923121
            -17.28	   -0.107611013565	    0.765922808743	    0.598217879193
            -17.24	   -0.106428246924	    0.751543663357	    0.576144849676
             -17.2	   -0.105238668911	    0.737116419433	    0.554415793233
            -17.16	    -0.10404235566	    0.722642000311	    0.533036272384
            -17.12	   -0.102839383733	    0.708121332346	    0.512011760171
            -17.08	   -0.101629830121	    0.693555344859	    0.491347638752
            -17.04	   -0.100413772235	    0.678944970066	    0.471049198032
               -17	  -0.0991912879009	    0.664291143026	    0.451121634298
            -16.96	  -0.0979624553586	     0.64959480158	      0.4315700489
            -16.92	  -0.0967273532526	    0.634856886289	    0.412399446935
            -16.88	   -0.095486060629	    0.620078340373	    0.393614735975
            -16.84	  -0.0942386569302	    0.605260109656	      0.3752207248
             -16.8	  -0.0929852219894	    0.590403142498	     0.35722212218
            -16.76	  -0.0917258360262	     0.57550838974	    0.339623535656
            -16.72	  -0.0904605796408	    0.560576804642	    0.322429470372
            -16.68	  -0.0891895338092	     0.54560934282	    0.305644327913
            -16.64	  -0.0879127798779	    0.530606962186	    0.289272405186
             -16.6	  -0.0866303995586	    0.515570622887	    0.273317893312
            -16.56	  -0.0853424749234	    0.500501287245	     0.25778487656
            -16.52	  -0.0840490883989	    0.485399919691	    0.242677331297
            -16.48	  -0.0827503227614	    0.470267486708	    0.227999124972
            -16.44	  -0.0814462611315	    0.455104956766	    0.213754015126
